Date,Category,Likes,Shares,Reposts,Comments
2015-01-25,Fashion,9304,636,169,9646
2015-01-25,Music,1742,993,8,9551
2015-01-25,Culture,8879,262,3,1659
2015-01-25,Music,2774,623,23,6014
2015-01-25,Culture,3254,878,135,6500
2015-01-25,Travel,3634,550,64,6441
2015-01-25,Family,3071,674,11,8194
2015-01-26,Music,4292,990,113,3415
2015-01-26,Travel,8992,897,161,496
2015-01-26,Health,8600,246,159,2098
2015-01-26,Travel,4855,445,111,3409
2015-01-26,Culture,4096,913,133,637
2015-01-26,Travel,3155,92,18,5383
2015-01-26,Fitness,2630,776,121,7506
2015-01-26,Travel,7054,815,166,3722
2015-01-26,Fashion,7395,804,21,9973
2015-01-26,Fitness,4052,29,93,2997
2015-01-26,Health,1536,908,50,1806
2015-01-26,Music,9177,824,138,4155
2015-01-26,Fitness,5267,904,172,215
2015-01-26,Health,5038,54,5,907
2015-01-26,Food,2052,96,146,3454
2015-01-26,Fashion,6310,716,106,9741
2015-01-26,Fashion,3566,315,99,3929
2015-01-26,Music,1388,313,158,4544
2015-01-26,Fitness,2190,513,61,1927
2015-01-26,Food,4403,112,75,8511
2015-01-26,Music,3122,93,167,5225
2015-01-26,Fitness,2271,654,130,5677
2015-01-26,Food,9598,75,88,3451
2015-01-26,Culture,936,755,57,7667
2015-01-26,Fashion,250,372,0,8141
2015-01-26,Travel,6935,357,3,3259
2015-01-26,Fitness,944,753,91,9805
2015-01-26,Culture,9102,375,191,671
2015-01-27,Culture,1504,984,84,6428
2015-01-27,Culture,2809,989,69,3541
2015-01-27,Family,2164,377,128,959
2015-01-27,Music,9453,635,129,6607
2015-01-27,Music,2696,679,100,8499
2015-01-27,Fashion,3809,817,135,9804
2015-01-27,Culture,7349,220,166,5453
2015-01-27,Fitness,6507,992,110,7969
2015-01-27,Family,8083,863,24,3471
2015-01-27,Travel,5670,534,62,934
2015-01-27,Family,8262,424,138,5428
2015-01-27,Health,607,733,95,2724
2015-01-27,Food,1001,265,135,9110
2015-01-27,Fitness,9861,843,128,6050
2015-01-27,Music,3370,781,68,4943
2015-01-27,Health,6332,490,53,9413
2015-01-27,Fitness,8476,225,131,8252
2015-01-27,Culture,9783,892,59,9632
2015-01-27,Travel,2320,808,38,6896
2015-01-27,Fashion,7827,395,2,1856
2015-01-27,Music,2295,901,92,7078
2015-01-27,Food,5387,204,18,5635
2015-01-27,Fitness,910,826,69,6496
2015-01-27,Food,7851,996,27,9716
2015-01-27,Music,2909,925,153,1201
2015-01-27,Culture,5647,711,145,3070
2015-01-27,Fashion,3915,475,46,5806
2015-01-28,Fashion,2091,982,77,8264
2015-01-28,Food,7900,375,117,6496
2015-01-28,Fitness,3559,865,136,6670
2015-01-28,Fashion,7380,944,91,874
2015-01-28,Fashion,9092,556,32,4101
2015-01-28,Health,3098,937,103,251
2015-01-28,Fashion,8368,599,187,1585
2015-01-28,Culture,5483,35,166,6367
2015-01-28,Food,6706,447,62,8450
2015-01-28,Health,7478,731,6,3889
2015-01-28,Culture,991,716,45,7501
2015-01-28,Travel,1612,498,27,9459
2015-01-28,Family,1256,680,41,7826
2015-01-28,Fashion,7564,290,143,2652
2015-01-28,Travel,8642,701,165,3920
2015-01-28,Food,1832,638,162,5997
2015-01-28,Travel,6253,500,63,3541
2015-01-28,Culture,4682,754,155,1193
2015-01-28,Culture,7428,710,156,8044
2015-01-28,Fashion,5139,540,4,7122
2015-01-28,Family,4000,461,179,6234
2015-01-28,Health,4124,74,117,2991
2015-01-28,Fashion,2783,807,33,4306
2015-01-28,Culture,9121,182,117,9650
2015-01-28,Music,8574,481,164,4595
2015-01-28,Health,654,909,55,8276
2015-01-28,Fitness,7044,263,15,569
2015-01-29,Food,2943,467,158,6948
2015-01-29,Travel,8281,276,102,3601
2015-01-29,Family,3425,677,88,5597
2015-01-29,Family,4561,297,116,8859
2015-01-29,Fashion,6649,695,59,5270
2015-01-29,Family,4742,650,8,6123
2015-01-29,Culture,4499,510,129,2193
2015-01-29,Culture,9047,483,120,615
2015-01-29,Food,7791,658,57,4726
2015-01-29,Travel,4177,546,123,4520
2015-01-29,Family,2481,824,61,3075
2015-01-29,Health,7260,544,190,7253
2015-01-29,Travel,3138,110,199,4366
2015-01-29,Culture,3738,356,139,183
2015-01-29,Culture,1587,28,123,1498
2015-01-29,Culture,2681,53,66,5725
2015-01-29,Food,3403,809,50,118
2015-01-29,Health,7878,821,118,9166
2015-01-29,Travel,9249,55,44,3177
2015-01-29,Culture,1525,481,128,5243
2015-01-29,Travel,6127,620,195,744
2015-01-29,Fashion,8305,757,19,8694
2015-01-29,Culture,9411,627,145,6697
2015-01-29,Music,6275,542,26,6367
2015-01-29,Fashion,3200,48,29,7773
2015-01-29,Food,9156,549,162,3645
2015-01-29,Culture,9877,828,181,3644
2015-01-29,Music,4637,141,162,8902
2015-01-30,Travel,7207,793,99,3750
2015-01-30,Music,8383,790,91,3680
2015-01-30,Food,1059,102,75,3206
2015-01-30,Fitness,9605,675,148,3228
2015-01-30,Family,2890,935,43,7262
2015-01-30,Travel,4741,677,168,1069
2015-01-30,Travel,3118,382,57,2023
2015-01-30,Travel,306,833,142,1905
2015-01-30,Culture,7180,377,91,6460
2015-01-30,Family,7436,397,35,2457
2015-01-30,Health,5083,777,80,6922
2015-01-30,Health,5564,350,89,1935
2015-01-30,Fashion,2114,461,65,5308
2015-01-30,Fitness,7957,311,33,2296
2015-01-30,Health,6842,833,173,8235
2015-01-30,Culture,7197,850,92,6646
2015-01-30,Family,742,175,104,734
2015-01-30,Travel,2152,534,154,8354
2015-01-30,Family,5662,498,158,6214
2015-01-30,Food,6390,504,77,4680
2015-01-30,Fitness,9176,208,33,2756
2015-01-30,Travel,6745,96,20,6283
2015-01-30,Family,8878,623,47,2159
2015-01-30,Fashion,3331,339,142,692
2015-01-30,Fitness,5943,880,127,9127
2015-01-30,Fitness,3248,109,103,9743
2015-01-30,Culture,9698,549,85,91
2015-01-31,Music,5733,0,104,3026
2015-01-31,Music,5017,751,64,9650
2015-01-31,Health,3636,627,101,6786
2015-01-31,Health,8711,446,79,5837
2015-01-31,Travel,6624,599,186,8297
2015-01-31,Fashion,3595,415,37,9920
2015-01-31,Fitness,6150,129,13,802
2015-01-31,Health,6662,566,154,2191
2015-01-31,Travel,3583,893,17,7674
2015-01-31,Travel,7840,529,24,8869
2015-01-31,Culture,2110,923,13,8702
2015-01-31,Culture,3612,659,58,1091
2015-01-31,Health,895,239,127,4176
2015-01-31,Food,2111,710,70,5404
2015-01-31,Music,6685,364,62,9660
2015-01-31,Family,210,479,27,8048
2015-01-31,Health,7788,830,49,6687
2015-01-31,Fitness,8137,447,10,1279
2015-01-31,Food,5889,200,10,7120
2015-01-31,Health,7358,94,137,1290
2015-01-31,Music,8785,656,133,6894
2015-01-31,Family,4987,470,191,7921
2015-01-31,Fitness,3511,903,8,7896
2015-01-31,Culture,2993,367,164,5086
2015-01-31,Culture,3093,430,109,9976
2015-01-31,Fashion,3914,975,93,9296
2015-01-31,Music,458,817,111,7207
2015-01-31,Fashion,9827,360,185,5367
2015-02-01,Culture,929,907,90,4042
2015-02-01,Family,3889,883,84,1914
2015-02-01,Music,5287,794,147,2681
2015-02-01,Food,7413,262,194,9446
2015-02-01,Health,5261,377,24,7506
2015-02-01,Fitness,7144,678,10,7939
2015-02-01,Fitness,9661,750,199,8827
2015-02-01,Food,3,647,131,8084
2015-02-01,Fashion,5482,742,57,6850
2015-02-01,Family,2060,297,3,4832
2015-02-01,Family,598,514,56,4850
2015-02-01,Food,9170,385,62,5056
2015-02-01,Travel,1277,468,107,798
2015-02-01,Health,9181,350,59,368
2015-02-01,Culture,9066,746,15,4044
2015-02-01,Health,4059,365,21,4354
2015-02-01,Fitness,1867,433,167,2756
2015-02-01,Fitness,1679,761,11,9175
2015-02-01,Travel,2833,289,151,2767
2015-02-01,Music,5231,658,35,3643
2015-02-01,Food,8432,548,180,2004
2015-02-01,Family,2121,958,195,3781
2015-02-01,Health,2500,158,140,9105
2015-02-01,Travel,3791,781,128,123
2015-02-01,Travel,7831,284,132,9315
2015-02-01,Fitness,6337,220,138,5336
2015-02-01,Fitness,9772,173,109,4932
2015-02-02,Culture,2820,278,199,6025
2015-02-02,Travel,6356,773,81,340
2015-02-02,Family,6434,844,37,9815
2015-02-02,Culture,694,741,92,8124
2015-02-02,Culture,7087,697,116,5482
2015-02-02,Fashion,7390,271,187,1121
2015-02-02,Fashion,5178,73,184,7164
2015-02-02,Health,8970,1,196,4537
2015-02-02,Music,1273,499,169,2847
2015-02-02,Family,1933,672,176,8388
2015-02-02,Family,3978,625,33,6841
2015-02-02,Health,3458,48,92,1864
2015-02-02,Culture,3210,783,167,9838
2015-02-02,Health,2635,95,19,5153
2015-02-02,Culture,9290,139,10,6791
2015-02-02,Travel,5981,779,42,8062
2015-02-02,Family,1727,360,75,5803
2015-02-02,Fashion,6318,750,187,8916
2015-02-02,Travel,3839,407,195,4675
2015-02-02,Culture,1756,971,187,6785
2015-02-02,Health,5065,911,15,5896
2015-02-02,Music,1524,39,171,5511
2015-02-02,Family,9721,917,114,5177
2015-02-02,Fashion,8475,887,30,4056
2015-02-02,Fashion,2453,880,184,3718
2015-02-02,Culture,2476,393,31,9709
2015-02-02,Travel,2954,542,17,5839
2015-02-03,Food,3916,700,98,6263
2015-02-03,Culture,2096,595,163,4163
2015-02-03,Food,5430,482,26,5385
2015-02-03,Food,9228,477,129,4600
2015-02-03,Fitness,1684,804,35,4812
2015-02-03,Music,8736,208,43,2227
2015-02-03,Fitness,3860,310,172,3405
2015-02-03,Food,7443,638,166,2403
2015-02-03,Fitness,1375,808,35,340
2015-02-03,Culture,8499,965,157,8828
2015-02-03,Fitness,2150,996,14,2133
2015-02-03,Food,802,587,153,4282
2015-02-03,Fashion,2409,883,23,2145
2015-02-03,Travel,3847,241,199,7746
2015-02-03,Travel,855,658,173,4224
2015-02-03,Health,5387,316,173,8207
2015-02-03,Culture,7170,230,151,99
2015-02-03,Fitness,2811,443,71,5478
2015-02-03,Fashion,6386,323,173,6167
2015-02-03,Health,1751,378,75,987
2015-02-03,Culture,7387,573,101,8764
2015-02-03,Music,831,79,130,5254
2015-02-03,Culture,4593,399,151,6986
2015-02-03,Family,6719,224,6,8062
2015-02-03,Music,7928,855,61,5028
2015-02-03,Music,3894,322,157,8014
2015-02-03,Music,4228,436,70,6845
2015-02-03,Culture,3024,385,60,1752
2015-02-04,Health,4016,720,44,8923
2015-02-04,Culture,6132,233,74,7803
2015-02-04,Culture,1899,829,132,6297
2015-02-04,Travel,1125,621,118,3934
2015-02-04,Fitness,9532,187,180,8343
2015-02-04,Health,2484,449,46,2198
2015-02-04,Family,3409,852,144,1956
2015-02-04,Fitness,5097,347,11,3227
2015-02-04,Travel,1261,745,116,7471
2015-02-04,Health,8502,125,101,6190
2015-02-04,Fashion,2580,552,110,4030
2015-02-04,Food,5462,350,45,559
2015-02-04,Family,9313,283,102,4467
2015-02-04,Travel,5222,640,9,5184
2015-02-04,Family,8127,77,73,958
2015-02-04,Health,1974,955,139,2669
2015-02-04,Food,4714,586,57,5293
2015-02-04,Food,6785,21,88,1626
2015-02-04,Family,4115,612,162,5942
2015-02-04,Food,6404,636,17,6997
2015-02-04,Culture,2276,573,140,9855
2015-02-04,Food,2068,135,199,7264
2015-02-04,Music,2690,578,49,3913
2015-02-04,Health,2148,542,101,3902
2015-02-04,Food,8459,987,74,1670
2015-02-04,Travel,4587,851,196,2603
2015-02-04,Travel,9144,923,149,3942
2015-02-05,Health,5119,937,158,2198
2015-02-05,Fashion,3160,388,30,4309
2015-02-05,Food,7840,92,56,7045
2015-02-05,Food,6298,695,159,7262
2015-02-05,Family,8966,625,38,1569
2015-02-05,Fitness,183,72,155,1191
2015-02-05,Culture,4090,522,131,6823
2015-02-05,Health,3462,699,44,2940
2015-02-05,Health,6260,207,169,1021
2015-02-05,Travel,767,119,46,620
2015-02-05,Family,2568,757,131,1285
2015-02-05,Travel,1792,566,63,1159
2015-02-05,Music,6804,216,75,8623
2015-02-05,Health,1532,677,38,7452
2015-02-05,Health,1851,929,119,3983
2015-02-05,Fitness,1044,754,145,3557
2015-02-05,Family,782,147,48,6009
2015-02-05,Fitness,8048,533,186,5855
2015-02-05,Culture,1771,512,82,9982
2015-02-05,Health,5667,526,78,4487
2015-02-05,Family,4226,598,56,5441
2015-02-05,Health,5982,771,100,3608
2015-02-05,Fitness,7373,181,74,2382
2015-02-05,Family,5899,523,104,9861
2015-02-05,Health,4448,800,60,4081
2015-02-05,Culture,3748,41,142,6792
2015-02-05,Music,7997,95,179,2709
2015-02-06,Family,7529,855,15,2356
2015-02-06,Culture,410,83,21,8313
2015-02-06,Fashion,7382,549,128,3909
2015-02-06,Family,6713,932,175,630
2015-02-06,Culture,9944,707,17,1863
2015-02-06,Travel,3059,98,24,7236
2015-02-06,Fitness,9389,117,24,8418
2015-02-06,Family,4401,425,150,4525
2015-02-06,Fashion,8533,913,144,1815
2015-02-06,Fashion,654,278,26,72
2015-02-06,Music,9760,156,159,838
2015-02-06,Food,7804,14,32,178
2015-02-06,Fitness,1975,902,133,8821
2015-02-06,Fashion,7591,724,110,2659
2015-02-06,Fitness,4324,160,93,3574
2015-02-06,Health,7822,781,15,2485
2015-02-06,Health,6527,610,130,8103
2015-02-06,Health,6950,110,174,3987
2015-02-06,Family,3275,98,53,6675
2015-02-06,Family,7490,294,2,2173
2015-02-06,Travel,6100,810,150,5952
2015-02-06,Family,4012,241,169,1153
2015-02-06,Culture,2308,409,131,3032
2015-02-06,Culture,9840,353,190,1798
2015-02-06,Music,9044,316,177,8678
2015-02-06,Music,294,554,87,9844
2015-02-06,Fashion,1491,916,170,6841
2015-02-06,Health,1588,869,133,7116
2015-02-07,Fashion,406,102,91,6755
2015-02-07,Family,33,435,46,4305
2015-02-07,Health,6106,122,108,1512
2015-02-07,Travel,5673,828,157,747
2015-02-07,Food,5977,887,109,9143
2015-02-07,Culture,7568,532,61,6737
2015-02-07,Food,9674,446,29,3911
2015-02-07,Health,896,495,189,8412
2015-02-07,Culture,5487,875,15,9257
2015-02-07,Culture,8728,427,180,3036
2015-02-07,Fitness,9104,90,95,4765
2015-02-07,Fashion,4073,14,124,7666
2015-02-07,Fashion,1439,404,7,9719
2015-02-07,Food,330,504,64,3377
2015-02-07,Fashion,6989,37,125,5795
2015-02-07,Food,8381,205,40,374
2015-02-07,Food,4899,528,79,4269
2015-02-07,Food,3144,412,31,3050
2015-02-07,Food,7926,859,73,4249
2015-02-07,Health,5092,416,31,9221
2015-02-07,Music,7466,765,97,1850
2015-02-07,Fitness,8694,335,137,5042
2015-02-07,Family,2187,55,14,9112
2015-02-07,Music,7355,698,38,6571
2015-02-07,Travel,9546,147,87,937
2015-02-07,Culture,7103,433,4,2457
2015-02-07,Culture,1235,655,87,4254
2015-02-08,Fitness,8264,505,46,1006
2015-02-08,Fashion,800,370,1,478
2015-02-08,Fashion,1600,760,149,3911
2015-02-08,Music,1633,868,168,2519
2015-02-08,Fitness,1211,677,73,8448
2015-02-08,Fashion,6942,221,154,1350
2015-02-08,Travel,2413,832,127,6640
2015-02-08,Travel,6001,861,186,4448
2015-02-08,Culture,5136,12,170,7402
2015-02-08,Health,9024,890,193,5943
2015-02-08,Travel,8418,765,170,4346
2015-02-08,Food,5886,339,2,522
2015-02-08,Fashion,69,364,30,8033
2015-02-08,Music,6797,640,64,4299
2015-02-08,Culture,215,794,163,5996
2015-02-08,Fitness,203,418,187,4432
2015-02-08,Fitness,6616,946,41,19
2015-02-08,Fitness,1568,452,99,747
2015-02-08,Culture,491,735,86,1329
2015-02-08,Fashion,1270,689,123,6788
2015-02-08,Music,6243,748,74,6905
2015-02-08,Health,8025,346,176,1341
2015-02-08,Travel,8494,134,182,9156
2015-02-08,Family,7143,811,79,1599
2015-02-08,Family,8207,914,42,7370
2015-02-08,Food,9460,248,108,3108
2015-02-08,Culture,74,574,54,5912
2015-02-08,Food,7747,265,151,5269
2015-02-09,Health,572,687,2,6101
2015-02-09,Fitness,3275,130,111,2572
2015-02-09,Music,4940,989,42,5924
2015-02-09,Health,2318,549,120,7519
2015-02-09,Fitness,9045,656,83,4013
2015-02-09,Health,8304,358,23,7797
2015-02-09,Fashion,8764,232,83,7209
2015-02-09,Fashion,6706,457,70,636
2015-02-09,Music,8875,627,150,6632
2015-02-09,Family,8150,656,191,91
2015-02-09,Travel,5286,449,160,9957
2015-02-09,Fashion,4547,970,137,4088
2015-02-09,Music,8433,824,146,9490
2015-02-09,Health,919,839,197,7185
2015-02-09,Fitness,5366,724,40,5319
2015-02-09,Food,3229,271,174,7520
2015-02-09,Fitness,6670,287,186,7524
2015-02-09,Music,9799,278,48,4440
2015-02-09,Music,4511,995,11,7033
2015-02-09,Travel,4437,351,185,6334
2015-02-09,Fashion,917,860,106,178
2015-02-09,Travel,7160,680,7,2721
2015-02-09,Family,9869,717,185,7804
2015-02-09,Fitness,9430,382,162,7106
2015-02-09,Music,2838,841,147,9237
2015-02-09,Fashion,5992,216,110,7381
2015-02-09,Fashion,2426,145,52,1022
2015-02-10,Health,6909,743,119,1464
2015-02-10,Music,216,790,115,4368
2015-02-10,Travel,8445,230,63,2679
2015-02-10,Food,7258,333,28,9329
2015-02-10,Family,5440,785,30,4721
2015-02-10,Music,636,99,36,9364
2015-02-10,Travel,7344,266,189,4269
2015-02-10,Fitness,8407,985,101,9424
2015-02-10,Travel,6415,31,163,1362
2015-02-10,Family,9920,171,10,533
2015-02-10,Music,9090,631,39,3768
2015-02-10,Travel,9947,254,17,9341
2015-02-10,Travel,8641,492,159,1927
2015-02-10,Fitness,5953,767,136,1856
2015-02-10,Health,2013,615,42,8140
2015-02-10,Family,4078,831,112,9989
2015-02-10,Fitness,9569,992,106,1955
2015-02-10,Fitness,4936,830,154,7946
2015-02-10,Music,9202,274,0,3536
2015-02-10,Food,542,366,123,5348
2015-02-10,Family,4899,549,9,598
2015-02-10,Food,5424,457,171,9264
2015-02-10,Food,4584,767,124,5467
2015-02-10,Food,7,308,77,5733
2015-02-10,Health,4166,545,89,7304
2015-02-10,Family,1673,743,45,4843
2015-02-10,Culture,9070,556,194,7064
2015-02-11,Fashion,2611,98,176,1874
2015-02-11,Culture,3408,354,62,2532
2015-02-11,Travel,9462,620,176,2254
2015-02-11,Fitness,5506,924,23,1358
2015-02-11,Music,8562,521,189,4357
2015-02-11,Health,7841,944,35,7029
2015-02-11,Culture,8988,908,174,264
2015-02-11,Music,9351,746,131,236
2015-02-11,Fitness,3184,271,149,5226
2015-02-11,Fitness,5378,999,38,1456
2015-02-11,Music,737,269,48,5673
2015-02-11,Family,5962,649,44,1869
2015-02-11,Food,6014,484,151,5920
2015-02-11,Family,1271,814,191,2120
2015-02-11,Fashion,3124,837,22,2925
2015-02-11,Music,4571,113,158,3659
2015-02-11,Fitness,7825,51,34,2489
2015-02-11,Music,8362,319,119,1268
2015-02-11,Health,6518,335,192,6423
2015-02-11,Travel,2496,713,140,8766
2015-02-11,Music,3870,347,3,2098
2015-02-11,Music,1122,354,153,4980
2015-02-11,Travel,5440,515,69,8852
2015-02-11,Food,9925,572,29,850
2015-02-11,Food,5412,728,181,4011
2015-02-11,Travel,8260,649,123,8734
2015-02-11,Fashion,5632,414,165,1917
2015-02-11,Culture,9138,530,63,122
2015-02-12,Fashion,1693,726,108,8673
2015-02-12,Travel,3506,116,58,2288
2015-02-12,Culture,889,893,0,6738
2015-02-12,Fitness,4225,534,64,4243
2015-02-12,Fitness,6025,803,51,962
2015-02-12,Culture,7734,643,156,6830
2015-02-12,Family,2318,454,156,9988
2015-02-12,Food,4541,914,96,2550
2015-02-12,Health,7315,576,196,4598
2015-02-12,Family,6493,837,129,858
2015-02-12,Fashion,7445,526,187,2024
2015-02-12,Health,5972,207,12,8228
2015-02-12,Family,1602,945,139,8408
2015-02-12,Fitness,5965,56,74,6551
2015-02-12,Health,272,570,1,1681
2015-02-12,Fashion,1720,610,183,9515
2015-02-12,Music,1151,12,113,4802
2015-02-12,Music,7627,378,8,8575
2015-02-12,Music,6347,132,104,6133
2015-02-12,Culture,5748,372,191,340
2015-02-12,Health,3417,934,164,2637
2015-02-12,Food,6835,793,150,699
2015-02-12,Health,8129,445,33,1974
2015-02-12,Travel,8549,484,108,2960
2015-02-12,Health,3269,459,175,21
2015-02-12,Family,3371,589,187,2135
2015-02-12,Family,6170,413,132,8291
2015-02-13,Fitness,7741,354,50,3430
2015-02-13,Family,436,735,5,6847
2015-02-13,Health,6464,484,39,2303
2015-02-13,Music,8984,112,105,9913
2015-02-13,Fashion,9947,242,133,9249
2015-02-13,Food,9177,975,59,4362
2015-02-13,Family,7888,200,76,8919
2015-02-13,Fashion,5082,419,166,1223
2015-02-13,Culture,8668,691,77,1763
2015-02-13,Fashion,5342,301,199,9150
2015-02-13,Music,2434,951,194,6631
2015-02-13,Food,3206,563,127,9746
2015-02-13,Health,4349,621,175,9566
2015-02-13,Fitness,7506,604,182,3537
2015-02-13,Music,8409,543,180,932
2015-02-13,Fitness,4544,493,91,2482
2015-02-13,Family,8491,649,197,231
2015-02-13,Health,9063,94,120,4314
2015-02-13,Health,7325,598,109,4671
2015-02-13,Health,9880,208,98,2058
2015-02-13,Fashion,7801,524,19,2475
2015-02-13,Culture,110,154,195,6529
2015-02-13,Fitness,4686,790,26,3692
2015-02-13,Culture,3827,404,50,6837
2015-02-13,Family,1439,172,190,8765
2015-02-13,Travel,4262,964,21,1481
2015-02-13,Family,9405,337,118,2111
2015-02-13,Health,492,258,134,5005
2015-02-14,Fitness,9781,863,163,9616
2015-02-14,Travel,1061,166,8,7735
2015-02-14,Family,9681,36,52,1198
2015-02-14,Travel,7018,236,129,3050
2015-02-14,Travel,4530,769,99,9272
2015-02-14,Family,7285,56,157,8477
2015-02-14,Fashion,1368,460,123,2366
2015-02-14,Family,6594,220,178,5738
2015-02-14,Family,6548,94,24,6063
2015-02-14,Travel,6538,373,18,6785
2015-02-14,Travel,3170,380,36,9778
2015-02-14,Family,6467,151,119,7303
2015-02-14,Family,4405,679,77,8809
2015-02-14,Culture,5253,18,165,9194
2015-02-14,Health,4441,94,72,4223
2015-02-14,Fitness,1255,334,138,7823
2015-02-14,Culture,6772,480,87,8295
2015-02-14,Culture,955,299,114,9419
2015-02-14,Fashion,3938,134,66,5146
2015-02-14,Culture,371,214,30,8541
2015-02-14,Travel,4491,558,116,9385
2015-02-14,Culture,7573,733,148,9527
2015-02-14,Health,6919,462,1,6861
2015-02-14,Fitness,44,157,19,3144
2015-02-14,Food,1869,389,40,8682
2015-02-14,Travel,8203,956,103,9565
2015-02-14,Family,841,946,75,5188
2015-02-15,Music,5300,406,44,4092
2015-02-15,Fashion,5664,383,73,6735
2015-02-15,Family,3018,230,166,3720
2015-02-15,Family,8845,983,60,1144
2015-02-15,Fitness,7659,569,136,2564
2015-02-15,Fashion,3562,676,152,9334
2015-02-15,Music,7576,368,129,6648
2015-02-15,Health,1781,221,55,6367
2015-02-15,Family,6700,415,3,7231
2015-02-15,Music,2586,459,195,73
